Staff,Name,Role,First join,Last leave,Total time,Joins
ben,2bb4a0264113326a5b9d0b0c1d602fda,Presenter,11/17/2020 11:03:34,11/17/2020 11:56:01,00:49:35,2
ben,3c6730c879d869938228349c4b2d3b94,Presenter,11/17/2020 11:04:17,11/17/2020 11:59:43,00:55:26,1
ben,4cc37d69420a1f89448f6f1229af3c7b,Presenter,11/17/2020 11:05:15,11/17/2020 11:59:55,00:54:40,1
ben,d395189722712b04617c92a3fc13c9f4,Presenter,11/17/2020 11:10:31,11/17/2020 11:59:51,00:49:19,1
ben,035b1eddaba7805f9f648f317abe97ef,Presenter,11/17/2020 13:01:28,11/17/2020 14:08:37,01:07:09,1
ben,1051a373fca894a56ac1ad7f6fcca8e1,Presenter,11/17/2020 13:01:31,11/17/2020 14:01:19,00:59:48,1
ben,4b9214cf667e833d8bdf6d61a719693a,Presenter,11/17/2020 13:05:07,11/17/2020 14:08:44,01:03:37,1
ben,63cbc207c8b0c65345d990dca3ad6980,Presenter,11/17/2020 13:07:59,11/17/2020 14:03:32,00:55:33,1
ben,BEN KIZARIC,Moderator,11/17/2020 13:11:48,11/17/2020 14:08:35,00:56:46,1
ben,d24e5835db5dcebefb94dba286c4e3ce,Presenter,11/18/2020 08:51:22,11/18/2020 10:00:03,01:07:05,4
ben,c13de22712482a818199fa94a70f5e26,Presenter,11/18/2020 09:07:21,11/18/2020 10:02:05,00:54:44,1
ben,f910fc1c44c550f46ec7d1fca89173cb,Presenter,11/18/2020 09:08:48,11/18/2020 10:00:04,00:51:15,1
ben,BEN KIZARIC,Moderator,11/18/2020 09:10:15,11/18/2020 10:00:02,00:49:46,1
ben,3b033d4760f119174355a2294fdd33bb,Presenter,11/18/2020 09:12:35,11/18/2020 10:39:00,01:26:24,1
ben,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,11/19/2020 17:23:41,11/19/2020 19:10:27,01:46:45,1
ben,BEN KIZARIC,Moderator,11/19/2020 17:31:53,11/19/2020 22:32:20,05:00:27,1
ben,4b9214cf667e833d8bdf6d61a719693a,Presenter,11/19/2020 18:08:55,11/19/2020 18:33:56,00:25:00,1
ben,c931373a00a753e8c20508a12a911bf7,Presenter,11/02/2020 08:55:11,11/02/2020 09:57:48,01:02:37,1
ben,afa4227ff16787b8779bea9e17fd8a39,Presenter,11/02/2020 09:00:23,11/02/2020 09:57:37,00:57:02,2
ben,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,11/02/2020 09:01:04,11/02/2020 09:57:41,00:56:36,1
ben,BEN KIZARIC,Moderator,11/02/2020 09:09:42,11/02/2020 09:57:46,00:48:04,1
ben,e82496ba27b5ff7d161791a0f4d369e0,Presenter,11/02/2020 09:17:37,11/02/2020 09:50:31,00:32:53,1
ben,e82496ba27b5ff7d161791a0f4d369e0,Presenter,11/23/2020 07:58:56,11/23/2020 09:15:30,01:16:15,2
ben,c931373a00a753e8c20508a12a911bf7,Presenter,11/23/2020 08:59:02,11/23/2020 09:15:25,00:16:22,1
ben,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,11/23/2020 09:01:25,11/23/2020 09:15:28,00:14:02,1
ben,3c6730c879d869938228349c4b2d3b94,Presenter,11/24/2020 11:09:55,11/24/2020 11:12:04,00:02:09,1
ben,88fc9c9840f4101fd5c8654d37ac3741,Presenter,11/24/2020 09:57:28,11/24/2020 10:20:56,00:16:07,2
ben,b6854421b6c927eb93065576710b29c6,Presenter,11/24/2020 10:17:24,11/24/2020 10:17:45,00:00:21,1
ben,035b1eddaba7805f9f648f317abe97ef,Presenter,11/24/2020 12:57:51,11/24/2020 13:44:26,00:46:35,1
ben,1051a373fca894a56ac1ad7f6fcca8e1,Presenter,11/24/2020 13:02:20,11/24/2020 13:46:20,00:43:59,1
ben,4b9214cf667e833d8bdf6d61a719693a,Presenter,11/24/2020 13:05:02,11/24/2020 13:45:44,00:40:42,1
ben,63cbc207c8b0c65345d990dca3ad6980,Presenter,11/24/2020 13:10:21,11/24/2020 13:43:26,00:33:04,1
ben,c13de22712482a818199fa94a70f5e26,Presenter,11/25/2020 08:57:32,11/25/2020 09:33:00,00:35:27,1
ben,f8e81435b1651111e474948915b3f5d6,Presenter,11/03/2020 11:01:42,11/03/2020 11:53:17,00:51:35,1
ben,4cc37d69420a1f89448f6f1229af3c7b,Presenter,11/03/2020 11:02:35,11/03/2020 12:00:27,00:57:51,1
ben,2bb4a0264113326a5b9d0b0c1d602fda,Presenter,11/03/2020 11:04:30,11/03/2020 12:00:35,00:56:05,1
ben,3c6730c879d869938228349c4b2d3b94,Presenter,11/03/2020 11:08:47,11/03/2020 12:00:25,00:51:37,1
ben,d395189722712b04617c92a3fc13c9f4,Presenter,11/03/2020 11:10:06,11/03/2020 12:00:32,00:50:25,1
ben,BEN KIZARIC,Moderator,11/03/2020 11:10:49,11/03/2020 12:00:28,00:49:39,1
ben,8a83d562abc9e1dadbe887f58d6a54fc,Presenter,11/03/2020 09:59:55,11/03/2020 10:51:48,00:51:53,1
ben,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,11/03/2020 10:05:14,11/03/2020 10:42:09,00:36:55,1
ben,BEN KIZARIC,Moderator,11/03/2020 10:10:20,11/03/2020 10:51:55,00:41:34,1
ben,b6854421b6c927eb93065576710b29c6,Presenter,11/03/2020 10:12:08,11/03/2020 10:48:11,00:36:02,1
ben,035b1eddaba7805f9f648f317abe97ef,Presenter,11/03/2020 13:00:16,11/03/2020 14:02:52,01:02:36,1
ben,8b084e9551ce038349a4f1bc51811c6e,Presenter,11/03/2020 13:03:52,11/03/2020 14:02:39,00:58:47,1
ben,BEN KIZARIC,Moderator,11/03/2020 13:10:39,11/03/2020 14:02:33,00:51:53,1
ben,1051a373fca894a56ac1ad7f6fcca8e1,Presenter,11/03/2020 13:12:22,11/03/2020 13:34:42,00:22:20,1
ben,4b9214cf667e833d8bdf6d61a719693a,Presenter,11/03/2020 13:29:21,11/03/2020 14:02:36,00:33:06,2
ben,c931373a00a753e8c20508a12a911bf7,Presenter,11/30/2020 08:58:25,11/30/2020 10:00:15,01:01:49,1
ben,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,11/30/2020 08:59:58,11/30/2020 10:00:12,01:00:13,1
ben,afa4227ff16787b8779bea9e17fd8a39,Presenter,11/30/2020 09:01:12,11/30/2020 10:00:14,00:59:01,1
ben,BEN KIZARIC,Moderator,11/30/2020 09:10:51,11/30/2020 10:00:11,00:49:20,1
ben,e82496ba27b5ff7d161791a0f4d369e0,Presenter,11/30/2020 09:13:44,11/30/2020 09:59:41,00:45:57,1
ben,d24e5835db5dcebefb94dba286c4e3ce,Presenter,11/04/2020 09:01:47,11/04/2020 10:00:29,00:58:41,1
ben,BEN KIZARIC,Moderator,11/04/2020 09:10:16,11/04/2020 10:01:15,00:50:58,1
ben,f910fc1c44c550f46ec7d1fca89173cb,Presenter,11/04/2020 09:14:31,11/04/2020 10:01:14,00:46:42,1
ben,3b033d4760f119174355a2294fdd33bb,Presenter,11/04/2020 09:17:25,11/04/2020 09:46:15,00:28:49,1
ben,fbdcaa668860339338de879c9fb03127,Presenter,11/05/2020 16:34:33,11/05/2020 19:17:59,01:20:06,3
ben,BEN KIZARIC,Moderator,11/05/2020 17:31:32,11/05/2020 19:52:09,02:20:36,1
ben,42fa675e161caee311f25dec474f84ca,Presenter,11/05/2020 17:32:23,11/05/2020 19:18:00,00:22:03,2
ben,a837010ec752cdf650d641700901f64e,Presenter,11/05/2020 17:40:22,11/05/2020 18:48:18,01:07:55,1
ben,76eeb062f173cf87f5f99df79ebdb759,Presenter,11/05/2020 17:40:24,11/05/2020 18:48:22,01:07:57,1
ben,c931373a00a753e8c20508a12a911bf7,Presenter,11/09/2020 08:57:45,11/09/2020 10:00:24,01:02:38,1
ben,afa4227ff16787b8779bea9e17fd8a39,Presenter,11/09/2020 09:00:32,11/09/2020 09:52:43,00:52:10,1
ben,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,11/09/2020 09:00:52,11/09/2020 09:47:02,00:46:09,1
ben,e82496ba27b5ff7d161791a0f4d369e0,Presenter,11/09/2020 09:07:48,11/09/2020 09:57:05,00:49:16,1
ben,BEN KIZARIC,Moderator,11/09/2020 09:11:11,11/09/2020 10:00:23,00:49:11,1
ben,88fc9c9840f4101fd5c8654d37ac3741,Presenter,12/01/2020 09:55:32,12/01/2020 10:59:03,01:03:31,1
ben,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,12/01/2020 10:07:50,12/01/2020 10:59:42,00:43:39,3
ben,BEN KIZARIC,Moderator,12/01/2020 10:10:26,12/01/2020 12:00:09,01:38:20,2
ben,3c6730c879d869938228349c4b2d3b94,Presenter,12/01/2020 11:04:10,12/01/2020 12:00:13,00:56:03,1
ben,f8e81435b1651111e474948915b3f5d6,Presenter,12/01/2020 11:04:50,12/01/2020 12:05:28,01:00:38,1
ben,4cc37d69420a1f89448f6f1229af3c7b,Presenter,12/01/2020 11:07:30,12/01/2020 12:00:09,00:52:38,1
ben,2bb4a0264113326a5b9d0b0c1d602fda,Presenter,12/01/2020 11:09:31,12/01/2020 12:00:17,00:50:45,1
ben,d395189722712b04617c92a3fc13c9f4,Presenter,12/01/2020 11:10:14,12/01/2020 12:00:13,00:49:59,1
ben,035b1eddaba7805f9f648f317abe97ef,Presenter,12/01/2020 13:01:40,12/01/2020 13:53:00,00:51:20,1
ben,1051a373fca894a56ac1ad7f6fcca8e1,Presenter,12/01/2020 13:02:46,12/01/2020 13:52:39,00:49:53,1
ben,4b9214cf667e833d8bdf6d61a719693a,Presenter,12/01/2020 13:03:10,12/01/2020 13:52:43,00:49:32,1
ben,63cbc207c8b0c65345d990dca3ad6980,Presenter,12/01/2020 13:08:02,12/01/2020 13:54:48,00:46:46,1
ben,BEN KIZARIC,Moderator,12/01/2020 13:18:14,12/01/2020 13:52:37,00:34:23,1
ben,BEN KIZARIC,Moderator,12/10/2020 17:32:29,12/10/2020 20:01:00,02:28:30,1
ben,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,12/10/2020 17:42:47,12/10/2020 19:25:15,01:42:23,3
ben,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,12/14/2020 11:38:42,12/14/2020 12:54:28,00:45:12,2
ben,c931373a00a753e8c20508a12a911bf7,Presenter,12/14/2020 11:52:59,12/14/2020 11:57:35,00:04:36,1
ben,164d973c66bd9e7c37e85a3220d33cdd,Presenter,12/14/2020 11:55:02,12/14/2020 13:50:59,01:17:22,2
ben,9c3979888ebcfe0900cc745f48b4ee9c,Presenter,12/14/2020 11:57:55,12/14/2020 14:09:45,02:11:50,1
ben,BEN KIZARIC,Moderator,12/14/2020 12:00:49,12/14/2020 15:00:40,02:59:50,1
ben,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,12/14/2020 12:01:32,12/14/2020 12:41:36,00:40:03,1
ben,9c3e055bcf30ba55f529b5f2d85468d3,Presenter,12/14/2020 12:10:13,12/14/2020 13:22:27,01:12:14,1
ben,a837010ec752cdf650d641700901f64e,Presenter,12/14/2020 12:17:40,12/14/2020 13:36:53,00:47:50,2
ben,fbdcaa668860339338de879c9fb03127,Presenter,12/14/2020 12:42:34,12/14/2020 14:58:30,02:15:50,2
ben,d395189722712b04617c92a3fc13c9f4,Presenter,12/14/2020 14:47:40,12/14/2020 14:47:51,00:00:11,1
ben,d24e5835db5dcebefb94dba286c4e3ce,Presenter,12/02/2020 08:56:58,12/02/2020 10:00:43,01:03:26,2
ben,c13de22712482a818199fa94a70f5e26,Presenter,12/02/2020 09:02:42,12/02/2020 09:21:44,00:19:02,1
ben,BEN KIZARIC,Moderator,12/02/2020 09:13:39,12/02/2020 10:00:40,00:47:01,1
ben,f910fc1c44c550f46ec7d1fca89173cb,Presenter,12/02/2020 09:16:45,12/02/2020 10:00:48,00:44:02,1
ben,3b033d4760f119174355a2294fdd33bb,Presenter,12/02/2020 09:28:15,12/02/2020 09:56:31,00:28:15,1
ben,70ed6017704b1d6a5385a0f1e44b3f6c,Presenter,12/02/2020 09:42:34,12/02/2020 10:00:53,00:18:18,1
ben,76eeb062f173cf87f5f99df79ebdb759,Presenter,12/03/2020 17:13:25,12/03/2020 19:30:48,02:17:22,1
ben,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,12/03/2020 17:15:48,12/03/2020 19:03:45,01:47:54,2
ben,afa4227ff16787b8779bea9e17fd8a39,Presenter,12/03/2020 18:18:51,12/03/2020 19:04:44,00:45:45,2
ben,fc89668809212ce6975e1523b85c6f30,Presenter,12/03/2020 18:21:26,12/03/2020 19:14:44,00:53:17,1
ben,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,12/03/2020 18:23:10,12/03/2020 19:38:07,00:11:51,3
ben,3c79b10f2c86148b6f07ae1548d9a12d,Presenter,12/03/2020 18:45:52,12/03/2020 19:42:35,00:56:42,1
ben,BEN KIZARIC,Moderator,12/03/2020 18:48:10,12/03/2020 19:42:39,00:54:29,1
ben,4b9214cf667e833d8bdf6d61a719693a,Presenter,12/03/2020 18:49:19,12/03/2020 19:30:53,00:41:33,1
ben,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,12/07/2020 08:58:21,12/07/2020 09:15:24,00:17:02,1
ben,c931373a00a753e8c20508a12a911bf7,Presenter,12/07/2020 08:59:17,12/07/2020 09:15:35,00:16:18,1
ben,afa4227ff16787b8779bea9e17fd8a39,Presenter,12/07/2020 09:00:54,12/07/2020 09:15:23,00:14:28,1
ben,f8e81435b1651111e474948915b3f5d6,Presenter,12/08/2020 11:03:47,12/08/2020 11:15:41,00:11:16,2
ben,2bb4a0264113326a5b9d0b0c1d602fda,Presenter,12/08/2020 11:08:18,12/08/2020 11:08:51,00:00:33,1
ben,d395189722712b04617c92a3fc13c9f4,Presenter,12/08/2020 11:10:38,12/08/2020 11:13:13,00:02:34,1
ben,3c6730c879d869938228349c4b2d3b94,Presenter,12/08/2020 11:16:47,12/08/2020 11:17:07,00:00:19,1
ben,88fc9c9840f4101fd5c8654d37ac3741,Presenter,12/08/2020 10:09:54,12/08/2020 10:20:50,00:10:56,1
ben,1051a373fca894a56ac1ad7f6fcca8e1,Presenter,12/08/2020 12:53:54,12/08/2020 13:27:54,00:33:59,1
ben,035b1eddaba7805f9f648f317abe97ef,Presenter,12/08/2020 13:01:40,12/08/2020 13:28:07,00:26:27,1
ben,4b9214cf667e833d8bdf6d61a719693a,Presenter,12/08/2020 13:09:15,12/08/2020 13:27:44,00:18:28,1
ben,63cbc207c8b0c65345d990dca3ad6980,Presenter,12/08/2020 13:11:00,12/08/2020 13:27:28,00:16:28,1
ben,70ed6017704b1d6a5385a0f1e44b3f6c,Presenter,12/09/2020 09:44:08,12/09/2020 09:52:00,00:07:36,2
ben,BEN KIZARIC,Moderator,09/15/2020 11:09:22,09/15/2020 12:10:07,01:00:44,1
ben,88fc9c9840f4101fd5c8654d37ac3741,Presenter,09/15/2020 09:55:28,09/15/2020 10:49:47,00:47:45,4
ben,8a83d562abc9e1dadbe887f58d6a54fc,Presenter,09/15/2020 09:59:29,09/15/2020 10:42:53,00:43:19,2
ben,b6854421b6c927eb93065576710b29c6,Presenter,09/15/2020 10:03:33,09/15/2020 10:47:12,00:42:15,3
ben,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,09/15/2020 10:04:05,09/15/2020 10:45:20,00:41:14,1
ben,BEN KIZARIC,Moderator,09/15/2020 10:09:46,09/15/2020 10:51:55,00:42:07,2
ben,8b084e9551ce038349a4f1bc51811c6e,Presenter,09/15/2020 12:59:12,09/15/2020 14:17:30,01:18:17,1
ben,035b1eddaba7805f9f648f317abe97ef,Presenter,09/15/2020 13:02:16,09/15/2020 14:17:18,01:15:01,1
ben,BEN KIZARIC,Moderator,09/15/2020 13:09:21,09/15/2020 14:10:57,01:01:35,1
ben,70ed6017704b1d6a5385a0f1e44b3f6c,Presenter,09/16/2020 09:25:45,09/16/2020 10:25:00,00:59:14,1
ben,d24e5835db5dcebefb94dba286c4e3ce,Presenter,09/16/2020 09:31:20,09/16/2020 09:47:26,00:16:05,1
ben,BEN KIZARIC,Moderator,09/16/2020 09:40:33,09/16/2020 09:47:11,00:06:25,2
ben,c13de22712482a818199fa94a70f5e26,Presenter,09/16/2020 09:49:33,09/16/2020 09:49:41,00:00:07,1
ben,035b1eddaba7805f9f648f317abe97ef,Presenter,09/17/2020 13:01:16,09/17/2020 13:28:54,00:27:37,1
ben,8b084e9551ce038349a4f1bc51811c6e,Presenter,09/17/2020 13:04:38,09/17/2020 13:29:19,00:24:41,1
ben,4b9214cf667e833d8bdf6d61a719693a,Presenter,09/17/2020 13:05:02,09/17/2020 13:29:17,00:24:14,1
ben,BEN KIZARIC,Moderator,09/17/2020 17:28:15,09/17/2020 19:32:25,02:04:10,1
ben,ce0843389ec1c430b99d738e541a844b,Presenter,09/17/2020 17:33:27,09/17/2020 19:32:24,01:22:59,3
ben,76eeb062f173cf87f5f99df79ebdb759,Presenter,09/17/2020 18:26:51,09/17/2020 19:02:00,00:35:08,1
ben,c931373a00a753e8c20508a12a911bf7,Presenter,09/21/2020 08:51:10,09/21/2020 10:05:45,01:14:34,1
ben,afa4227ff16787b8779bea9e17fd8a39,Presenter,09/21/2020 08:59:24,09/21/2020 10:05:15,01:05:48,2
ben,e82496ba27b5ff7d161791a0f4d369e0,Presenter,09/21/2020 08:59:55,09/21/2020 10:18:32,01:18:37,1
ben,BEN KIZARIC,Moderator,09/21/2020 09:10:18,09/21/2020 10:00:58,00:50:40,1
ben,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,09/21/2020 09:51:06,09/21/2020 10:05:19,00:14:12,1
ben,1051a373fca894a56ac1ad7f6fcca8e1,Presenter,09/22/2020 12:57:20,09/22/2020 13:43:22,00:45:48,3
ben,8b084e9551ce038349a4f1bc51811c6e,Presenter,09/22/2020 12:59:39,09/22/2020 13:43:21,00:43:42,1
ben,035b1eddaba7805f9f648f317abe97ef,Presenter,09/22/2020 12:59:41,09/22/2020 14:00:11,01:00:29,1
ben,3b033d4760f119174355a2294fdd33bb,Presenter,09/22/2020 13:01:28,09/22/2020 13:10:08,00:08:39,1
ben,4b9214cf667e833d8bdf6d61a719693a,Presenter,09/22/2020 13:03:14,09/22/2020 14:00:17,00:57:02,1
ben,BEN KIZARIC,Moderator,09/22/2020 13:10:15,09/22/2020 14:00:10,00:49:54,2
ben,0834f11b6a36dbea9bfdd7b8ebccb190,Presenter,09/22/2020 13:22:48,09/22/2020 14:00:03,00:32:18,3
ben,b6854421b6c927eb93065576710b29c6,Presenter,09/22/2020 09:58:29,09/22/2020 10:39:08,00:38:31,5
ben,8a83d562abc9e1dadbe887f58d6a54fc,Presenter,09/22/2020 09:59:22,09/22/2020 10:38:54,00:39:32,1
ben,88fc9c9840f4101fd5c8654d37ac3741,Presenter,09/22/2020 10:01:32,09/22/2020 11:00:38,00:58:55,2
ben,BEN KIZARIC,Moderator,09/22/2020 10:09:44,09/22/2020 12:13:19,02:03:34,1
ben,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,09/22/2020 10:22:31,09/22/2020 11:00:29,00:37:58,1
ben,d395189722712b04617c92a3fc13c9f4,Presenter,09/22/2020 11:00:05,09/22/2020 11:42:14,00:42:08,1
ben,4cc37d69420a1f89448f6f1229af3c7b,Presenter,09/22/2020 11:00:18,09/22/2020 11:42:08,00:41:50,1
ben,3c6730c879d869938228349c4b2d3b94,Presenter,09/22/2020 11:00:35,09/22/2020 11:42:04,00:41:28,1
ben,2bb4a0264113326a5b9d0b0c1d602fda,Presenter,09/22/2020 11:02:11,09/22/2020 11:42:09,00:39:57,1
ben,f8e81435b1651111e474948915b3f5d6,Presenter,09/22/2020 11:02:27,09/22/2020 11:42:21,00:39:54,1
ben,5d530397fbe4224a691e343caa6f8dc0,Presenter,09/22/2020 11:04:37,09/22/2020 11:42:02,00:37:25,1
ben,5dfd348e5271db4d9e6ac8c540ad8689,Presenter,09/22/2020 14:56:18,09/22/2020 14:56:19,00:00:01,1
ben,f667fc370ee3ef86bb1f1b0366b9c811,Presenter,09/23/2020 13:01:34,09/23/2020 13:37:00,00:35:26,1
ben,70ed6017704b1d6a5385a0f1e44b3f6c,Presenter,09/23/2020 09:25:09,09/23/2020 10:00:06,00:32:15,2
ben,c13de22712482a818199fa94a70f5e26,Presenter,09/23/2020 09:26:48,09/23/2020 09:42:23,00:13:27,2
ben,f667fc370ee3ef86bb1f1b0366b9c811,Presenter,09/23/2020 09:30:56,09/23/2020 09:44:32,00:13:36,1
ben,f910fc1c44c550f46ec7d1fca89173cb,Presenter,09/23/2020 09:32:21,09/23/2020 11:32:00,01:58:27,2
ben,BEN KIZARIC,Moderator,09/23/2020 09:40:14,09/23/2020 10:30:51,00:50:37,1
ben,47ee1c8dced907ccc114434263798dad,Presenter,09/23/2020 20:04:26,09/23/2020 20:09:35,00:00:01,1
ben,c931373a00a753e8c20508a12a911bf7,Presenter,09/24/2020 17:19:11,09/24/2020 21:11:30,03:52:19,1
ben,37a602647553246e1043d423b982589b,Presenter,09/24/2020 17:28:34,09/24/2020 19:07:38,01:38:14,3
ben,b768ba22b7b858a17626808750e55404,Presenter,09/24/2020 17:30:07,09/24/2020 19:09:10,01:39:03,1
ben,1a7acb7c631eb9903e89011c938bdb39,Presenter,09/24/2020 17:33:46,09/24/2020 19:28:26,01:54:40,1
ben,a7b02a875664184bea0954d5b11c2a0f,Presenter,09/24/2020 17:34:30,09/24/2020 18:21:32,00:46:57,2
ben,3c79b10f2c86148b6f07ae1548d9a12d,Presenter,09/24/2020 17:49:21,09/24/2020 21:28:44,03:37:43,4
ben,BEN KIZARIC,Moderator,09/24/2020 18:03:35,09/24/2020 21:02:26,02:58:44,2
ben,9affd4819a96ea9aa3a86e19ca2ae5e7,Presenter,09/24/2020 18:25:48,09/24/2020 20:21:58,01:56:09,1
ben,9344ac1330d77335c580c5a3b08a7606,Presenter,09/28/2020 08:56:38,09/28/2020 10:03:29,01:06:51,1
ben,c931373a00a753e8c20508a12a911bf7,Presenter,09/28/2020 08:57:53,09/28/2020 10:03:37,01:05:43,1
ben,ad32fc3bd1bab24c5449744ea431cb6f,Presenter,09/28/2020 08:59:37,09/28/2020 10:01:34,01:01:56,1
ben,64f49774126c4003daa492bb267c9295,Presenter,09/28/2020 09:00:41,09/28/2020 10:03:43,01:03:02,1
ben,afa4227ff16787b8779bea9e17fd8a39,Presenter,09/28/2020 09:01:18,09/28/2020 10:01:28,01:00:01,2
ben,BEN KIZARIC,Moderator,09/28/2020 09:10:15,09/28/2020 09:59:47,00:49:32,1
ben,e82496ba27b5ff7d161791a0f4d369e0,Presenter,09/28/2020 09:19:19,09/28/2020 10:21:02,01:01:42,1
ben,8a83d562abc9e1dadbe887f58d6a54fc,Presenter,09/29/2020 09:59:02,09/29/2020 11:00:29,01:01:27,1
ben,2aa72e555dafb0b0dfd24ecd10147de7,Presenter,09/29/2020 10:00:04,09/29/2020 11:00:26,01:00:21,1
ben,b6854421b6c927eb93065576710b29c6,Presenter,09/29/2020 10:02:56,09/29/2020 11:00:44,00:51:17,4
ben,88fc9c9840f4101fd5c8654d37ac3741,Presenter,09/29/2020 10:03:45,09/29/2020 11:00:25,00:56:40,1
ben,BEN KIZARIC,Moderator,09/29/2020 10:09:55,09/29/2020 12:05:36,01:45:47,2
ben,4cc37d69420a1f89448f6f1229af3c7b,Presenter,09/29/2020 10:59:29,09/29/2020 12:02:21,01:01:07,2
ben,3c6730c879d869938228349c4b2d3b94,Presenter,09/29/2020 11:00:24,09/29/2020 12:05:38,01:04:33,2
ben,2bb4a0264113326a5b9d0b0c1d602fda,Presenter,09/29/2020 11:01:29,09/29/2020 12:05:47,01:04:17,1
ben,f8e81435b1651111e474948915b3f5d6,Presenter,09/29/2020 11:02:26,09/29/2020 12:13:45,01:11:18,1
ben,d395189722712b04617c92a3fc13c9f4,Presenter,09/29/2020 11:02:48,09/29/2020 12:05:42,01:02:54,1
ben,4b9214cf667e833d8bdf6d61a719693a,Presenter,09/29/2020 13:00:10,09/29/2020 14:05:01,01:03:58,2
ben,8b084e9551ce038349a4f1bc51811c6e,Presenter,09/29/2020 13:00:28,09/29/2020 14:15:20,01:14:52,1
ben,035b1eddaba7805f9f648f317abe97ef,Presenter,09/29/2020 13:02:14,09/29/2020 14:15:06,01:12:51,1
ben,BEN KIZARIC,Moderator,09/29/2020 13:10:04,09/29/2020 14:01:22,00:51:09,2
ben,d24e5835db5dcebefb94dba286c4e3ce,Presenter,09/30/2020 09:03:32,09/30/2020 10:30:24,01:22:26,3
ben,f667fc370ee3ef86bb1f1b0366b9c811,Presenter,09/30/2020 09:28:59,09/30/2020 10:24:28,00:55:28,1
ben,70ed6017704b1d6a5385a0f1e44b3f6c,Presenter,09/30/2020 09:30:25,09/30/2020 10:38:12,01:07:46,1
ben,c13de22712482a818199fa94a70f5e26,Presenter,09/30/2020 09:32:45,09/30/2020 10:08:02,00:35:16,1
ben,f910fc1c44c550f46ec7d1fca89173cb,Presenter,09/30/2020 09:33:06,09/30/2020 10:30:22,00:57:16,1
ben,BEN KIZARIC,Moderator,09/30/2020 09:39:45,09/30/2020 10:30:07,00:50:20,2
ben,3b033d4760f119174355a2294fdd33bb,Presenter,09/30/2020 09:45:37,09/30/2020 10:24:14,00:37:58,2
hunter,HUNTER OLSON,Moderator,10/01/2020 16:57:17,10/01/2020 17:24:46,00:27:28,1
hunter,fbdcaa668860339338de879c9fb03127,Presenter,10/01/2020 16:59:05,10/01/2020 17:24:40,00:25:34,1
hunter,fff08d9185ab3a5a36b523dba5fb3e59,Presenter,10/13/2020 12:58:07,10/13/2020 14:04:17,01:06:09,1
hunter,HUNTER OLSON,Moderator,10/13/2020 12:58:43,10/13/2020 14:04:22,01:05:39,1
hunter,eb613e7ad115906873d6a1ab7e302103,Presenter,10/13/2020 12:58:46,10/13/2020 14:03:54,01:05:08,1
hunter,5f54da99ece5637354607771bb933b7a,Presenter,10/13/2020 12:59:26,10/13/2020 14:04:04,01:04:37,1
hunter,e18eed50a89a469a59330ae06a2b6327,Presenter,10/13/2020 13:00:08,10/13/2020 14:00:18,01:00:09,1
hunter,62ed60d6000bf7fa150d3bd4eb572fc3,Presenter,10/13/2020 13:01:24,10/13/2020 14:04:19,01:02:54,1
hunter,f21e86b7d696e6f9bffdb484683f706a,Presenter,10/13/2020 13:01:37,10/13/2020 13:56:59,00:54:17,2
hunter,3b86080ce19f29762761b1b429cfa755,Presenter,10/13/2020 13:02:57,10/13/2020 13:58:04,00:54:32,2
hunter,8ad0e1c437ddce1e2be42a4630b7b011,Presenter,10/13/2020 09:58:27,10/13/2020 10:25:27,00:27:00,1
hunter,df7ef6fa50865a68c005fe441943059b,Presenter,10/13/2020 09:58:29,10/13/2020 10:26:23,00:27:53,1
hunter,a9920d4dd7664041a7ff63e07195d638,Presenter,10/13/2020 10:00:00,10/13/2020 10:26:04,00:26:03,1
hunter,HUNTER OLSON,Moderator,10/13/2020 10:01:38,10/13/2020 10:47:36,00:45:57,1
hunter,fc89668809212ce6975e1523b85c6f30,Presenter,10/13/2020 14:27:29,10/13/2020 14:51:40,00:24:11,1
hunter,HUNTER OLSON,Moderator,10/13/2020 14:28:10,10/13/2020 15:14:39,00:43:43,2
hunter,4d1a99417c3bca7385ff63b83620f03e,Presenter,10/13/2020 14:30:18,10/13/2020 15:08:14,00:37:55,1
hunter,91cada4ab341705079ab07ca71b77342,Presenter,10/13/2020 14:30:50,10/13/2020 15:04:52,00:34:02,1
hunter,e99f92193e6527ce4c5bf9157ec552e6,Presenter,10/13/2020 14:31:47,10/13/2020 15:12:05,00:40:18,1
hunter,42fa675e161caee311f25dec474f84ca,Presenter,10/13/2020 14:32:15,10/13/2020 15:04:23,00:32:08,1
